id,number,semester,year,user,difficulty,interest,department,workload1,workload2,workload3,workload4
s181_CIS_3800_2020_Spring,3800,Spring,2020,s181,2,5,CIS,3,3,2,3
s181_CIS_5680_2022_Spring,5680,Spring,2022,s181,4,2,CIS,4,5,4,4
s182_CIS_5300_2021_Fall,5300,Fall,2021,s182,2,5,CIS,2,3,2,3
s182_CIS_6700_2021_Spring,6700,Spring,2021,s182,3,4,CIS,3,3,4,3
s182_CIS_8100_2020_Fall,8100,Fall,2020,s182,4,3,CIS,5,5,3,4
s182_CIS_5730_2022_Spring,5730,Spring,2022,s182,4,5,CIS,4,4,4,3
s182_CIS_5180_2022_Spring,5180,Spring,2022,s182,3,5,CIS,2,3,4,2
s183_CIS_5110_2021_Fall,5110,Fall,2021,s183,5,5,CIS,5,5,5,4
s183_CIS_1100_2021_Spring,1100,Spring,2021,s183,5,2,CIS,4,5,4,5
s183_CIS_8990_2022_Fall,8990,Fall,2022,s183,5,4,CIS,5,5,5,5
s183_CIS_6100_2021_Spring,6100,Spring,2021,s183,2,3,CIS,2,1,3,2
s183_CIS_5960_2020_Spring,5960,Spring,2020,s183,4,3,CIS,4,5,4,5
s184_CIS_4360_2021_Fall,4360,Fall,2021,s184,5,2,CIS,5,4,5,4
s184_CIS_2400_2022_Fall,2400,Fall,2022,s184,4,4,CIS,4,3,4,4
s184_CIS_5200_2021_Spring,5200,Spring,2021,s184,5,2,CIS,5,5,5,5
s184_CIS_4710_2020_Spring,4710,Spring,2020,s184,5,2,CIS,5,5,5,4
s184_CIS_1890_2021_Spring,1890,Spring,2021,s184,4,4,CIS,4,5,4,3
s185_CIS_7980_2020_Fall,7980,Fall,2020,s185,3,3,CIS,4,3,3,2
s185_CIS_4620_2020_Spring,4620,Spring,2020,s185,3,2,CIS,3,3,3,3
s185_CIS_4620_2022_Spring,4620,Spring,2022,s185,4,4,CIS,3,3,3,3
s185_CIS_1950_2022_Fall,1950,Fall,2022,s185,1,1,CIS,1,1,1,2
s185_CIS_5930_2022_Fall,5930,Fall,2022,s185,2,4,CIS,3,1,2,2
s186_CIS_1400_2022_Spring,1400,Spring,2022,s186,5,5,CIS,5,4,5,5
s186_CIS_5050_2020_Spring,5050,Spring,2020,s186,1,5,CIS,2,1,1,1
s186_CIS_5920_2022_Fall,5920,Fall,2022,s186,1,5,CIS,1,1,1,1
s186_CIS_4620_2020_Fall,4620,Fall,2020,s186,4,4,CIS,4,5,3,4
s186_CIS_0099_2020_Fall,0099,Fall,2020,s186,5,2,CIS,5,5,4,5
s187_CIS_6010_2020_Fall,6010,Fall,2020,s187,5,5,CIS,5,4,5,5
s187_CIS_5660_2021_Fall,5660,Fall,2021,s187,1,1,CIS,2,2,1,1
s187_CIS_2400_2020_Fall,2400,Fall,2020,s187,5,2,CIS,4,4,5,5
s187_CIS_6300_2022_Fall,6300,Fall,2022,s187,1,2,CIS,1,2,1,1
s187_CIS_6500_2022_Fall,6500,Fall,2022,s187,1,5,CIS,2,1,2,1
s188_CIS_5910_2021_Spring,5910,Spring,2021,s188,1,1,CIS,1,2,2,1
s188_CIS_5640_2020_Spring,5640,Spring,2020,s188,4,3,CIS,3,5,5,4
s188_CIS_5680_2022_Fall,5680,Fall,2022,s188,5,1,CIS,5,4,5,4
s188_CIS_4670_2021_Spring,4670,Spring,2021,s188,3,1,CIS,2,2,4,4
s188_CIS_6250_2022_Spring,6250,Spring,2022,s188,1,5,CIS,2,1,1,1
s189_CIS_5500_2020_Spring,5500,Spring,2020,s189,5,4,CIS,5,5,5,5
s189_CIS_5550_2020_Spring,5550,Spring,2020,s189,4,2,CIS,5,3,3,3
s189_CIS_5480_2022_Spring,5480,Spring,2022,s189,4,2,CIS,4,4,3,5
s189_CIS_5660_2021_Spring,5660,Spring,2021,s189,2,1,CIS,2,1,1,3
s189_CIS_5150_2022_Spring,5150,Spring,2022,s189,1,3,CIS,1,1,2,1
s190_CIS_4500_2022_Spring,4500,Spring,2022,s190,2,3,CIS,3,3,3,1
s190_CIS_5810_2021_Fall,5810,Fall,2021,s190,5,2,CIS,5,5,4,5
s190_CIS_4500_2021_Fall,4500,Fall,2021,s190,2,3,CIS,2,3,3,1
s190_CIS_5300_2021_Spring,5300,Spring,2021,s190,5,2,CIS,4,5,4,4
s190_CIS_5490_2020_Fall,5490,Fall,2020,s190,1,4,CIS,1,1,1,1
s191_CIS_6800_2022_Spring,6800,Spring,2022,s191,5,4,CIS,4,4,4,4
s191_CIS_5490_2020_Spring,5490,Spring,2020,s191,1,4,CIS,2,1,1,1
s191_CIS_5940_2021_Spring,5940,Spring,2021,s191,3,1,CIS,4,2,4,2
s191_CIS_1880_2022_Fall,1880,Fall,2022,s191,1,4,CIS,2,1,2,1
s191_CIS_5590_2022_Spring,5590,Spring,2022,s191,5,4,CIS,5,5,5,4
s192_CIS_5940_2020_Spring,5940,Spring,2020,s192,5,2,CIS,5,5,5,5
s192_CIS_4970_2022_Spring,4970,Spring,2022,s192,5,5,CIS,4,4,5,4
s192_CIS_3800_2021_Fall,3800,Fall,2021,s192,4,4,CIS,3,4,4,4
s192_CIS_5400_2020_Fall,5400,Fall,2020,s192,5,4,CIS,5,5,5,5
s192_CIS_5810_2020_Spring,5810,Spring,2020,s192,5,4,CIS,5,4,5,5
s193_CIS_6700_2020_Spring,6700,Spring,2020,s193,1,2,CIS,2,1,2,2
s193_CIS_4190_2021_Fall,4190,Fall,2021,s193,5,4,CIS,4,4,4,4
s193_CIS_1940_2022_Spring,1940,Spring,2022,s193,1,3,CIS,1,1,1,1
s193_CIS_5670_2022_Spring,5670,Spring,2022,s193,5,2,CIS,5,5,5,5
s193_CIS_5660_2020_Spring,5660,Spring,2020,s193,4,5,CIS,5,3,5,4
s194_CIS_6500_2021_Spring,6500,Spring,2021,s194,4,3,CIS,4,4,4,4
s194_CIS_6820_2022_Spring,6820,Spring,2022,s194,1,2,CIS,1,1,2,2
s194_CIS_5660_2021_Spring,5660,Spring,2021,s194,5,3,CIS,5,5,5,4
s194_CIS_1250_2021_Spring,1250,Spring,2021,s194,3,5,CIS,4,2,3,3
s194_CIS_5550_2022_Spring,5550,Spring,2022,s194,4,1,CIS,4,5,5,5
s195_CIS_1960_2020_Spring,1960,Spring,2020,s195,2,3,CIS,3,3,1,3
s195_CIS_5110_2021_Spring,5110,Spring,2021,s195,4,1,CIS,3,3,5,5
s195_CIS_4100_2022_Spring,4100,Spring,2022,s195,2,4,CIS,3,2,3,2
s195_CIS_6200_2020_Spring,6200,Spring,2020,s195,2,4,CIS,2,2,1,2
s195_CIS_1940_2021_Spring,1940,Spring,2021,s195,1,3,CIS,2,1,2,1
s196_CIS_1880_2021_Spring,1880,Spring,2021,s196,1,4,CIS,1,1,1,2
s196_CIS_5410_2022_Fall,5410,Fall,2022,s196,1,5,CIS,1,1,1,2
s196_CIS_5000_2020_Fall,5000,Fall,2020,s196,1,4,CIS,1,2,2,1
s196_CIS_6200_2021_Spring,6200,Spring,2021,s196,1,1,CIS,1,1,1,2
s196_CIS_5610_2022_Spring,5610,Spring,2022,s196,4,2,CIS,5,3,4,5
s197_CIS_5020_2022_Fall,5020,Fall,2022,s197,5,2,CIS,5,5,5,4
s197_CIS_5300_2020_Spring,5300,Spring,2020,s197,3,2,CIS,4,3,3,4
s197_CIS_5110_2022_Fall,5110,Fall,2022,s197,3,5,CIS,3,3,4,2
s197_CIS_5230_2020_Spring,5230,Spring,2020,s197,3,3,CIS,3,4,2,3
s197_CIS_5300_2022_Fall,5300,Fall,2022,s197,1,3,CIS,1,1,2,1
s198_CIS_5410_2021_Fall,5410,Fall,2021,s198,5,1,CIS,5,5,4,5
s198_CIS_5450_2020_Spring,5450,Spring,2020,s198,3,4,CIS,3,3,2,4
s198_CIS_3900_2022_Fall,3900,Fall,2022,s198,1,5,CIS,1,1,1,1
s198_CIS_5540_2021_Spring,5540,Spring,2021,s198,4,5,CIS,4,5,3,4
s198_CIS_5910_2020_Fall,5910,Fall,2020,s198,3,3,CIS,4,3,2,4
s199_CIS_5200_2022_Spring,5200,Spring,2022,s199,2,1,CIS,2,2,2,1
s199_CIS_5260_2020_Spring,5260,Spring,2020,s199,3,2,CIS,4,2,3,4
s199_CIS_5730_2022_Fall,5730,Fall,2022,s199,2,3,CIS,2,3,1,1
s199_CIS_4970_2022_Spring,4970,Spring,2022,s199,2,4,CIS,1,3,3,2
s199_CIS_4230_2021_Spring,4230,Spring,2021,s199,1,5,CIS,1,1,1,1
s200_CIS_5180_2022_Fall,5180,Fall,2022,s200,1,1,CIS,1,1,1,2
s200_CIS_5360_2022_Fall,5360,Fall,2022,s200,2,5,CIS,3,3,2,2
s200_CIS_3410_2021_Fall,3410,Fall,2021,s200,2,2,CIS,2,1,3,1
s200_CIS_4000_2021_Spring,4000,Spring,2021,s200,5,1,CIS,4,5,5,5
s200_CIS_1250_2022_Spring,1250,Spring,2022,s200,2,2,CIS,3,1,1,1
s201_CIS_1210_2020_Fall,1210,Fall,2020,s201,5,5,CIS,5,5,5,4
s201_CIS_4610_2020_Fall,4610,Fall,2020,s201,2,3,CIS,1,2,1,1
s201_CIS_5920_2022_Fall,5920,Fall,2022,s201,3,3,CIS,2,4,3,3
s201_CIS_4620_2022_Spring,4620,Spring,2022,s201,4,4,CIS,5,5,3,5
s201_CIS_6700_2020_Fall,6700,Fall,2020,s201,3,4,CIS,2,3,3,2
s202_CIS_5480_2022_Fall,5480,Fall,2022,s202,1,4,CIS,1,1,1,1
s202_CIS_8000_2020_Fall,8000,Fall,2020,s202,2,4,CIS,2,3,2,3
s202_CIS_1920_2022_Fall,1920,Fall,2022,s202,5,1,CIS,4,4,4,5
s202_CIS_5940_2021_Spring,5940,Spring,2021,s202,3,1,CIS,3,4,4,2
s202_CIS_5150_2022_Spring,5150,Spring,2022,s202,1,4,CIS,1,1,1,1
s203_CIS_5510_2021_Fall,5510,Fall,2021,s203,2,1,CIS,3,1,1,2
s203_CIS_3340_2022_Spring,3340,Spring,2022,s203,5,5,CIS,4,4,5,5
s203_CIS_4620_2021_Fall,4620,Fall,2021,s203,2,5,CIS,3,2,1,3
s203_CIS_4010_2020_Spring,4010,Spring,2020,s203,4,3,CIS,5,4,4,4
s203_CIS_6500_2020_Fall,6500,Fall,2020,s203,2,5,CIS,3,3,3,2
s204_CIS_4710_2020_Fall,4710,Fall,2020,s204,3,2,CIS,3,4,4,3
s204_CIS_5650_2021_Fall,5650,Fall,2021,s204,5,4,CIS,5,5,5,5
s204_CIS_1050_2021_Fall,1050,Fall,2021,s204,5,2,CIS,4,4,5,5
s204_CIS_1210_2020_Fall,1210,Fall,2020,s204,5,1,CIS,5,4,4,4
s204_CIS_5800_2021_Spring,5800,Spring,2021,s204,5,2,CIS,4,5,4,5
s205_CIS_4710_2021_Fall,4710,Fall,2021,s205,3,2,CIS,2,2,2,3
s205_CIS_4610_2022_Spring,4610,Spring,2022,s205,5,4,CIS,5,5,5,5
s205_CIS_1920_2021_Spring,1920,Spring,2021,s205,2,2,CIS,1,3,2,2
s205_CIS_5900_2020_Fall,5900,Fall,2020,s205,5,4,CIS,5,5,4,5
s205_CIS_5900_2021_Spring,5900,Spring,2021,s205,5,5,CIS,4,4,5,5
s206_CIS_1910_2021_Fall,1910,Fall,2021,s206,3,4,CIS,2,4,3,4
s206_CIS_5910_2021_Spring,5910,Spring,2021,s206,5,5,CIS,5,5,5,4
s206_CIS_7980_2020_Fall,7980,Fall,2020,s206,3,2,CIS,4,3,4,3
s206_CIS_6010_2020_Spring,6010,Spring,2020,s206,3,5,CIS,3,3,3,3
s206_CIS_5960_2021_Fall,5960,Fall,2021,s206,4,1,CIS,3,3,3,5
s207_CIS_3410_2020_Fall,3410,Fall,2020,s207,4,1,CIS,4,3,3,4
s207_CIS_6820_2022_Fall,6820,Fall,2022,s207,1,4,CIS,2,2,1,1
s207_CIS_1100_2022_Fall,1100,Fall,2022,s207,4,4,CIS,5,3,5,3
s207_CIS_5190_2022_Spring,5190,Spring,2022,s207,3,4,CIS,3,2,3,4
s207_CIS_6730_2021_Spring,6730,Spring,2021,s207,1,3,CIS,1,1,1,1
s208_CIS_6300_2022_Spring,6300,Spring,2022,s208,2,5,CIS,1,1,3,1
s208_CIS_3200_2022_Fall,3200,Fall,2022,s208,2,3,CIS,2,2,2,1
s208_CIS_4360_2020_Fall,4360,Fall,2020,s208,4,2,CIS,3,5,4,3
s208_CIS_3800_2021_Fall,3800,Fall,2021,s208,2,2,CIS,2,2,3,1
s208_CIS_4100_2020_Spring,4100,Spring,2020,s208,1,2,CIS,1,1,1,2
s209_CIS_5360_2020_Fall,5360,Fall,2020,s209,4,2,CIS,4,5,4,4
s209_CIS_5940_2020_Spring,5940,Spring,2020,s209,2,2,CIS,2,3,3,2
s209_CIS_5540_2022_Fall,5540,Fall,2022,s209,4,1,CIS,5,5,3,5
s209_CIS_5900_2021_Spring,5900,Spring,2021,s209,1,2,CIS,1,2,2,2
s209_CIS_4210_2022_Spring,4210,Spring,2022,s209,2,1,CIS,1,1,3,3
s210_CIS_5350_2021_Spring,5350,Spring,2021,s210,5,4,CIS,4,4,5,4
s210_CIS_5010_2022_Fall,5010,Fall,2022,s210,4,1,CIS,4,5,4,3
s210_CIS_5930_2021_Fall,5930,Fall,2021,s210,4,3,CIS,5,4,3,5
s210_CIS_5520_2021_Spring,5520,Spring,2021,s210,3,3,CIS,3,4,3,4
s210_CIS_3410_2020_Fall,3410,Fall,2020,s210,1,2,CIS,2,1,2,2
s211_CIS_4210_2021_Spring,4210,Spring,2021,s211,5,3,CIS,5,5,5,5
s211_CIS_1200_2022_Spring,1200,Spring,2022,s211,2,3,CIS,3,3,2,2
s211_CIS_3900_2020_Spring,3900,Spring,2020,s211,1,1,CIS,2,1,1,2
s211_CIS_1950_2021_Spring,1950,Spring,2021,s211,3,1,CIS,2,3,3,4
s211_CIS_6300_2021_Fall,6300,Fall,2021,s211,3,1,CIS,3,2,3,3
s212_CIS_3340_2022_Spring,3340,Spring,2022,s212,1,2,CIS,1,1,2,1
s212_CIS_5360_2022_Fall,5360,Fall,2022,s212,4,3,CIS,4,3,4,5
s212_CIS_5200_2022_Spring,5200,Spring,2022,s212,1,4,CIS,2,1,1,2
s212_CIS_6010_2022_Spring,6010,Spring,2022,s212,5,2,CIS,4,5,4,5
s212_CIS_1070_2020_Fall,1070,Fall,2020,s212,3,2,CIS,4,2,3,2
s213_CIS_5940_2020_Spring,5940,Spring,2020,s213,1,2,CIS,2,1,1,1
s213_CIS_5710_2020_Fall,5710,Fall,2020,s213,4,5,CIS,5,5,4,5
s213_CIS_9990_2021_Spring,9990,Spring,2021,s213,3,2,CIS,4,4,2,4
s213_CIS_5350_2021_Spring,5350,Spring,2021,s213,2,3,CIS,3,3,3,1
s213_CIS_5800_2022_Spring,5800,Spring,2022,s213,5,5,CIS,4,5,5,5
s214_CIS_5490_2021_Fall,5490,Fall,2021,s214,3,3,CIS,4,3,4,2
s214_CIS_4210_2022_Spring,4210,Spring,2022,s214,5,5,CIS,4,4,5,4
s214_CIS_3980_2020_Fall,3980,Fall,2020,s214,1,4,CIS,1,1,1,2
s214_CIS_6820_2021_Fall,6820,Fall,2021,s214,4,2,CIS,4,5,4,5
s214_CIS_5260_2022_Spring,5260,Spring,2022,s214,4,2,CIS,4,5,4,3
s215_CIS_5990_2020_Spring,5990,Spring,2020,s215,2,4,CIS,3,3,1,3
s215_CIS_0099_2022_Spring,0099,Spring,2022,s215,4,4,CIS,4,3,4,5
s215_CIS_9950_2021_Spring,9950,Spring,2021,s215,5,1,CIS,5,4,5,5
s215_CIS_5810_2021_Fall,5810,Fall,2021,s215,5,5,CIS,4,5,4,5
s215_CIS_6800_2020_Fall,6800,Fall,2020,s215,5,4,CIS,5,4,5,4
s216_CIS_1980_2022_Spring,1980,Spring,2022,s216,3,5,CIS,2,3,3,3
s216_CIS_6250_2020_Fall,6250,Fall,2020,s216,3,1,CIS,3,3,4,2
s216_CIS_5500_2022_Fall,5500,Fall,2022,s216,5,4,CIS,4,5,5,4
s216_CIS_3900_2021_Fall,3900,Fall,2021,s216,2,1,CIS,1,2,1,1
s216_CIS_1930_2022_Spring,1930,Spring,2022,s216,1,4,CIS,1,2,2,2
s217_CIS_4190_2021_Spring,4190,Spring,2021,s217,4,2,CIS,5,4,4,3
s217_CIS_1600_2020_Spring,1600,Spring,2020,s217,4,1,CIS,5,3,5,5
s217_CIS_6600_2020_Spring,6600,Spring,2020,s217,4,2,CIS,4,5,4,3
s217_CIS_4980_2020_Fall,4980,Fall,2020,s217,4,3,CIS,5,5,5,5
s217_CIS_5920_2020_Fall,5920,Fall,2020,s217,1,3,CIS,1,2,1,2
s218_CIS_6730_2020_Spring,6730,Spring,2020,s218,2,4,CIS,3,1,1,3
s218_CIS_4970_2021_Spring,4970,Spring,2021,s218,1,1,CIS,1,1,1,1
s218_CIS_2330_2022_Fall,2330,Fall,2022,s218,4,5,CIS,4,5,3,3
s218_CIS_5510_2021_Spring,5510,Spring,2021,s218,2,1,CIS,3,2,2,1
s218_CIS_5810_2020_Fall,5810,Fall,2020,s218,2,4,CIS,3,2,1,2
s219_CIS_6500_2021_Fall,6500,Fall,2021,s219,1,3,CIS,1,1,2,1
s219_CIS_9990_2020_Fall,9990,Fall,2020,s219,1,4,CIS,1,1,1,1
s219_CIS_1050_2022_Spring,1050,Spring,2022,s219,2,4,CIS,1,1,2,1
s219_CIS_5540_2020_Spring,5540,Spring,2020,s219,4,5,CIS,4,4,4,4
s219_CIS_1210_2022_Fall,1210,Fall,2022,s219,1,2,CIS,2,1,1,2
s220_CIS_5110_2022_Fall,5110,Fall,2022,s220,3,2,CIS,4,3,2,3
s220_CIS_1810_2022_Spring,1810,Spring,2022,s220,4,3,CIS,4,4,5,4
s220_CIS_1400_2020_Fall,1400,Fall,2020,s220,3,3,CIS,3,4,3,4
s220_CIS_1920_2021_Fall,1920,Fall,2021,s220,2,4,CIS,1,3,1,2
s220_CIS_5520_2021_Spring,5520,Spring,2021,s220,5,1,CIS,4,5,5,4
s221_CIS_3800_2022_Spring,3800,Spring,2022,s221,5,3,CIS,5,5,4,5
s221_CIS_5910_2020_Spring,5910,Spring,2020,s221,4,5,CIS,3,5,3,3
s221_CIS_3410_2021_Fall,3410,Fall,2021,s221,4,2,CIS,4,5,5,5
s221_CIS_6800_2020_Spring,6800,Spring,2020,s221,1,4,CIS,1,1,2,1
s221_CIS_4970_2021_Spring,4970,Spring,2021,s221,5,3,CIS,5,5,5,5
s222_CIS_4670_2021_Fall,4670,Fall,2021,s222,3,3,CIS,4,2,3,4
s222_CIS_4620_2021_Fall,4620,Fall,2021,s222,5,5,CIS,4,5,4,5
s222_CIS_5590_2021_Fall,5590,Fall,2021,s222,1,2,CIS,1,2,1,2
s222_CIS_1050_2021_Spring,1050,Spring,2021,s222,2,2,CIS,1,3,3,1
s222_CIS_5590_2022_Spring,5590,Spring,2022,s222,5,3,CIS,5,5,5,4
s223_CIS_3990_2022_Spring,3990,Spring,2022,s223,3,2,CIS,3,2,4,2
s223_CIS_1600_2020_Fall,1600,Fall,2020,s223,4,3,CIS,4,5,4,5
s223_CIS_1210_2020_Spring,1210,Spring,2020,s223,1,5,CIS,1,1,1,1
s223_CIS_5710_2022_Fall,5710,Fall,2022,s223,1,5,CIS,1,1,2,1
s223_CIS_5010_2021_Spring,5010,Spring,2021,s223,2,2,CIS,3,1,1,3
s224_CIS_6100_2021_Spring,6100,Spring,2021,s224,1,5,CIS,1,1,1,1
s224_CIS_6200_2022_Spring,6200,Spring,2022,s224,3,2,CIS,2,2,4,3
s224_CIS_1940_2020_Fall,1940,Fall,2020,s224,3,1,CIS,2,2,4,4
s224_CIS_8950_2021_Fall,8950,Fall,2021,s224,3,3,CIS,2,4,2,2
s224_CIS_5660_2020_Spring,5660,Spring,2020,s224,4,2,CIS,4,4,3,3
s225_CIS_3900_2021_Spring,3900,Spring,2021,s225,2,3,CIS,2,3,2,2
s225_CIS_5300_2022_Fall,5300,Fall,2022,s225,5,4,CIS,5,4,4,4
s225_CIS_4010_2021_Fall,4010,Fall,2021,s225,5,1,CIS,4,4,5,5
s225_CIS_5050_2020_Spring,5050,Spring,2020,s225,2,4,CIS,3,3,2,1
s225_CIS_5970_2022_Fall,5970,Fall,2022,s225,2,3,CIS,3,1,3,1
s226_CIS_5560_2022_Fall,5560,Fall,2022,s226,2,2,CIS,3,1,3,1
s226_CIS_4110_2021_Fall,4110,Fall,2021,s226,2,2,CIS,3,2,1,2
s226_CIS_3200_2020_Fall,3200,Fall,2020,s226,3,1,CIS,3,4,2,2
s226_CIS_3900_2020_Fall,3900,Fall,2020,s226,4,3,CIS,3,4,5,4
s226_CIS_4190_2022_Fall,4190,Fall,2022,s226,3,2,CIS,2,2,3,2
s227_CIS_5910_2021_Spring,5910,Spring,2021,s227,5,4,CIS,5,5,5,5
s227_CIS_0099_2022_Fall,0099,Fall,2022,s227,5,1,CIS,4,5,5,5
s227_CIS_5050_2021_Spring,5050,Spring,2021,s227,2,5,CIS,3,3,3,2
s227_CIS_6100_2022_Fall,6100,Fall,2022,s227,5,5,CIS,5,4,4,5
s227_CIS_5590_2020_Fall,5590,Fall,2020,s227,4,2,CIS,5,4,4,5
s228_CIS_5680_2021_Spring,5680,Spring,2021,s228,3,3,CIS,4,2,4,2
s228_CIS_7000_2022_Spring,7000,Spring,2022,s228,3,1,CIS,3,2,2,4
s228_CIS_1810_2022_Spring,1810,Spring,2022,s228,4,5,CIS,4,5,5,5
s228_CIS_6010_2022_Spring,6010,Spring,2022,s228,2,3,CIS,3,2,2,3
s228_CIS_4010_2022_Spring,4010,Spring,2022,s228,5,1,CIS,4,5,4,5
s229_CIS_4230_2020_Spring,4230,Spring,2020,s229,3,2,CIS,4,4,2,3
s229_CIS_5570_2022_Spring,5570,Spring,2022,s229,3,1,CIS,4,3,2,4
s229_CIS_5220_2021_Spring,5220,Spring,2021,s229,5,3,CIS,4,5,5,4
s229_CIS_1980_2021_Fall,1980,Fall,2021,s229,1,2,CIS,1,1,2,1
s229_CIS_5650_2020_Fall,5650,Fall,2020,s229,2,4,CIS,1,2,3,3
s230_CIS_5200_2022_Spring,5200,Spring,2022,s230,2,4,CIS,1,3,1,1
s230_CIS_4210_2022_Fall,4210,Fall,2022,s230,2,5,CIS,1,1,1,1
s230_CIS_5670_2021_Fall,5670,Fall,2021,s230,2,1,CIS,1,2,2,3
s230_CIS_1400_2020_Fall,1400,Fall,2020,s230,2,4,CIS,3,2,3,3
s230_CIS_1880_2020_Spring,1880,Spring,2020,s230,1,2,CIS,1,2,1,1
s231_CIS_5450_2021_Fall,5450,Fall,2021,s231,2,1,CIS,1,3,2,3
s231_CIS_3310_2021_Spring,3310,Spring,2021,s231,2,2,CIS,1,3,1,1
s231_CIS_5300_2022_Fall,5300,Fall,2022,s231,2,2,CIS,1,1,1,2
s231_CIS_5670_2022_Spring,5670,Spring,2022,s231,2,5,CIS,2,3,1,3
s231_CIS_5670_2020_Spring,5670,Spring,2020,s231,2,4,CIS,3,1,3,2
s232_CIS_6250_2020_Spring,6250,Spring,2020,s232,1,2,CIS,1,1,1,1
s232_CIS_5570_2021_Fall,5570,Fall,2021,s232,1,3,CIS,2,2,1,1
s232_CIS_5470_2022_Fall,5470,Fall,2022,s232,1,1,CIS,1,2,2,2
s232_CIS_5050_2021_Spring,5050,Spring,2021,s232,2,1,CIS,2,3,2,2
s232_CIS_5180_2020_Fall,5180,Fall,2020,s232,5,2,CIS,4,5,5,5
s233_CIS_2620_2021_Spring,2620,Spring,2021,s233,1,2,CIS,2,2,2,1
s233_CIS_6820_2020_Fall,6820,Fall,2020,s233,1,4,CIS,2,1,1,1
s233_CIS_1880_2021_Spring,1880,Spring,2021,s233,5,5,CIS,5,5,4,4
s233_CIS_6200_2022_Fall,6200,Fall,2022,s233,2,3,CIS,1,1,3,1
s233_CIS_5010_2020_Fall,5010,Fall,2020,s233,2,2,CIS,2,2,3,1
s234_CIS_1960_2021_Fall,1960,Fall,2021,s234,3,1,CIS,2,2,3,2
s234_CIS_5050_2022_Spring,5050,Spring,2022,s234,3,3,CIS,2,2,3,3
s234_CIS_6730_2020_Fall,6730,Fall,2020,s234,1,5,CIS,1,1,2,1
s234_CIS_5900_2021_Spring,5900,Spring,2021,s234,1,3,CIS,1,1,2,2
s234_CIS_3310_2020_Spring,3310,Spring,2020,s234,1,1,CIS,1,1,1,1
s235_CIS_6820_2020_Fall,6820,Fall,2020,s235,3,5,CIS,3,4,4,2
s235_CIS_2400_2021_Spring,2400,Spring,2021,s235,5,2,CIS,5,5,4,5
s235_CIS_1910_2020_Fall,1910,Fall,2020,s235,1,5,CIS,2,2,2,1
s235_CIS_5010_2020_Fall,5010,Fall,2020,s235,3,1,CIS,2,4,3,3
s235_CIS_8000_2021_Spring,8000,Spring,2021,s235,2,4,CIS,1,1,2,3
s236_CIS_6700_2021_Fall,6700,Fall,2021,s236,3,1,CIS,2,2,4,2
s236_CIS_5500_2020_Spring,5500,Spring,2020,s236,3,5,CIS,2,3,2,3
s236_CIS_5020_2022_Fall,5020,Fall,2022,s236,1,1,CIS,1,1,2,1
s236_CIS_6500_2022_Spring,6500,Spring,2022,s236,1,4,CIS,1,2,2,1
s236_CIS_5590_2022_Spring,5590,Spring,2022,s236,1,3,CIS,1,1,1,2
s237_CIS_5370_2022_Fall,5370,Fall,2022,s237,1,2,CIS,2,2,1,1
s237_CIS_4210_2022_Fall,4210,Fall,2022,s237,3,3,CIS,4,2,4,3
s237_CIS_3900_2021_Fall,3900,Fall,2021,s237,3,1,CIS,4,2,3,3
s237_CIS_5200_2022_Spring,5200,Spring,2022,s237,1,4,CIS,1,2,1,1
s237_CIS_5480_2022_Fall,5480,Fall,2022,s237,4,3,CIS,3,3,4,5
s238_CIS_3800_2021_Spring,3800,Spring,2021,s238,1,1,CIS,1,2,1,1
s238_CIS_6770_2020_Fall,6770,Fall,2020,s238,3,1,CIS,4,3,3,4
s238_CIS_5710_2022_Fall,5710,Fall,2022,s238,3,4,CIS,2,3,4,3
s238_CIS_5000_2020_Spring,5000,Spring,2020,s238,1,3,CIS,2,1,1,1
s238_CIS_1890_2021_Fall,1890,Fall,2021,s238,4,4,CIS,4,4,3,4
s239_CIS_6250_2020_Spring,6250,Spring,2020,s239,1,3,CIS,2,2,2,1
s239_CIS_4970_2021_Spring,4970,Spring,2021,s239,2,5,CIS,1,2,1,2
s239_CIS_5510_2022_Fall,5510,Fall,2022,s239,1,1,CIS,1,1,2,1
s239_CIS_5970_2020_Spring,5970,Spring,2020,s239,3,1,CIS,3,2,3,4
s239_CIS_5960_2022_Spring,5960,Spring,2022,s239,4,1,CIS,3,3,5,3
s240_CIS_4670_2020_Spring,4670,Spring,2020,s240,3,4,CIS,4,3,2,4
s240_CIS_6400_2022_Fall,6400,Fall,2022,s240,2,4,CIS,2,2,1,2
s240_CIS_5470_2021_Fall,5470,Fall,2021,s240,3,4,CIS,3,3,4,2
s240_CIS_9950_2021_Fall,9950,Fall,2021,s240,2,5,CIS,1,1,3,3
s240_CIS_1400_2022_Fall,1400,Fall,2022,s240,3,5,CIS,3,4,4,4
s241_CIS_1210_2020_Fall,1210,Fall,2020,s241,1,4,CIS,1,2,1,2
s241_CIS_5550_2022_Fall,5550,Fall,2022,s241,2,5,CIS,2,2,3,1
s241_CIS_1600_2021_Fall,1600,Fall,2021,s241,2,1,CIS,2,1,3,1
s241_CIS_8100_2021_Spring,8100,Spring,2021,s241,2,5,CIS,3,2,2,1
s241_CIS_5820_2021_Fall,5820,Fall,2021,s241,4,3,CIS,4,5,4,4
s242_CIS_6500_2020_Fall,6500,Fall,2020,s242,1,1,CIS,2,1,1,1
